learner_id,readiness_high,barrier_flag,baseline_band,offer,skill_gain,engagement_week4
L1492,1,0,-0.5,0,0.756939,4.141210
L1494,1,0,-0.5,1,1.317173,6.192104
L1495,1,0,-0.5,1,6.143302,5.449944
L1496,1,0,-0.5,1,3.924530,7.320141
L1497,1,0,-0.5,1,2.446224,3.319883
L1498,1,0,-0.5,0,-1.495237,4.406943
L1499,1,0,-0.5,1,4.899968,6.625432
L1500,1,0,-0.5,0,3.753058,5.815937
L1503,1,0,0.5,1,9.469001,6.195332
L1504,1,0,0.5,0,1.605215,6.321849
L1506,1,0,0.5,1,8.059453,7.363011
L1507,1,0,0.5,1,7.658410,8.154140
L1508,1,0,0.5,1,4.998836,6.444644
L1509,1,0,0.5,1,5.074951,8.263537
L1510,1,0,0.5,1,6.556630,6.532220
L1512,1,0,0.5,1,10.317654,6.751509
L1515,1,0,0.5,1,7.979033,6.975235
L1516,1,0,0.5,1,7.473049,6.404672
L1517,1,0,0.5,1,3.984732,6.829366
L1518,1,0,0.5,1,8.561289,6.680725
L1519,1,0,0.5,1,4.602369,8.159386
L1520,1,0,0.5,1,6.326071,8.059279
L1521,1,0,0.5,0,-0.602813,4.057259
L1522,1,0,0.5,0,1.706041,5.672744
L1524,1,0,0.5,0,0.498388,6.312195
L1525,1,0,0.5,1,4.656086,6.835904
L1527,1,0,0.5,0,1.784298,5.066544
L1528,1,0,0.5,0,4.405796,7.199158
L1529,1,0,0.5,1,6.466405,6.073532
L1530,1,0,0.5,0,-0.457953,5.399346
L1531,1,0,0.5,1,4.843287,7.555521
L1532,1,0,0.5,0,1.116067,6.901056
L1533,1,0,0.5,1,9.028851,7.767059
L1534,1,0,0.5,1,1.650180,4.891672
L1535,1,0,0.5,0,1.536508,3.681782
L1536,1,0,0.5,1,5.175116,7.309566
L1538,1,0,0.5,1,6.080663,5.640309
L1539,1,0,0.5,1,6.980497,5.882364
L1541,1,0,0.5,1,6.237381,6.014426
L1543,1,0,0.5,1,4.554324,6.833392
L1544,1,0,0.5,0,3.193523,4.241002
L1546,1,0,0.5,0,4.711717,6.651617
L1547,1,0,0.5,0,1.097208,3.987628
L1548,1,0,0.5,0,3.812676,5.617319
L1549,1,0,0.5,1,8.192564,8.844512
L1550,1,0,0.5,0,1.434465,3.137602
L1551,1,0,0.5,0,3.782722,6.241041
L1552,1,0,0.5,0,2.619418,6.472401
L1553,1,0,0.5,0,3.562510,3.637830
L1554,1,0,0.5,0,6.528527,6.456349
L1555,1,0,0.5,0,2.744865,5.517038
L1557,1,0,0.5,0,4.387637,5.703069
L1559,1,0,0.5,1,9.882581,6.320936
L1560,1,0,0.5,0,5.508150,4.403144
L1562,1,0,0.5,0,2.919546,3.341988
L1563,1,0,0.5,1,3.624408,7.999176
L1564,1,0,0.5,0,1.888527,5.571150
L1565,1,0,0.5,0,3.606356,4.251685
L1566,1,0,0.5,1,3.798323,8.173701
L1567,1,0,0.5,0,1.206910,4.017618
L1568,1,0,0.5,0,1.462591,4.544250
L1569,1,0,0.5,0,1.768256,4.802690
L1570,1,0,0.5,1,2.175317,8.095312
L1571,1,0,0.5,0,-1.562828,6.820569
L1572,1,0,0.5,0,4.889738,3.858560
L1574,1,0,0.5,0,-0.260014,6.025540
L1575,1,0,0.5,0,5.093373,6.204281
L1578,1,0,0.5,1,8.469577,6.933705
L1579,1,0,0.5,0,0.333580,4.497784
L1580,1,0,0.5,0,2.508796,4.215345
L1581,1,0,0.5,1,6.931990,6.313137
L1582,1,0,0.5,0,4.878708,5.897397
L1583,1,0,0.5,0,1.537498,4.097581
L1584,1,0,0.5,0,5.125753,4.801054
L1585,1,0,0.5,1,6.280648,5.837132
L1587,1,0,0.5,0,4.797931,5.275561
L1589,1,0,0.5,1,5.690941,6.285680
L1590,1,0,0.5,0,6.416580,5.992519
L1591,1,0,0.5,0,4.657296,3.736808
L1592,1,0,0.5,1,8.087973,6.074560
L1594,1,0,0.5,1,5.444996,7.256096
L1595,1,0,0.5,1,7.232925,8.031418
L1596,1,0,0.5,0,3.250169,5.478021
L1597,1,0,0.5,1,2.832862,7.428733
L1598,1,0,0.5,1,6.142391,7.418765
L1599,1,0,0.5,0,3.173150,6.113744
L1600,1,0,0.5,0,7.695296,5.205935
L1601,1,0,0.5,1,3.096360,6.282745
L1602,1,0,0.5,0,6.271017,5.273664
L1606,1,0,0.5,1,6.155981,7.250577
L1607,1,0,0.5,0,1.352678,5.171188
L1608,1,0,0.5,0,1.730277,4.795985
L1609,1,0,0.5,1,5.397298,7.605565
L1610,1,0,0.5,1,3.614847,4.691044
L1611,1,0,0.5,1,6.000361,8.074619
L1613,1,0,0.5,0,6.215960,4.507963
L1615,1,0,0.5,1,6.462653,7.092106
L1617,1,0,0.5,1,2.906833,6.493102
L1618,1,0,0.5,0,1.133460,3.501911
L1619,1,0,0.5,0,2.097204,3.746152
L1620,1,0,0.5,0,5.369403,6.311338
L1621,1,0,0.5,0,4.786638,5.046514
L1622,1,0,0.5,0,2.379540,5.095026
L1623,1,0,0.5,0,1.834088,3.457968
L1624,1,0,0.5,1,9.281092,7.129456
L1625,1,0,0.5,0,3.462955,6.542330
L1626,1,0,0.5,0,6.277028,4.420241
L1627,1,0,0.5,0,0.812340,3.071382
L1628,1,0,0.5,0,3.117070,4.809653
L1629,1,0,0.5,1,4.995889,5.736781
L1630,1,0,0.5,0,3.768703,6.016779
L1631,1,0,0.5,1,6.295924,6.151030
L1632,1,0,0.5,0,2.802829,5.094809
L1633,1,0,0.5,0,4.296924,4.528626
L1634,1,0,0.5,1,3.658133,6.906252
L1635,1,0,0.5,1,8.161445,7.920954
L1636,1,0,0.5,1,6.314589,6.351529
L1637,1,0,0.5,1,8.273993,6.613650
L1638,1,0,0.5,1,3.244876,4.460552
L1641,1,0,0.5,0,2.879246,4.688809
L1642,1,0,0.5,0,6.104778,4.103944
L1643,1,0,0.5,0,-1.202754,4.895126
L1644,1,0,0.5,0,3.758358,5.075966
L1645,1,0,0.5,0,3.322381,5.494067
L1647,1,0,0.5,1,6.490329,7.048020
L1648,1,0,0.5,1,5.675440,7.569915
L1649,1,0,0.5,1,5.437487,6.468462
L1650,1,0,0.5,1,7.220664,7.373214
L1651,1,0,0.5,1,5.924026,7.351882
L1652,1,0,0.5,0,4.609471,4.510787
L1654,1,0,0.5,1,9.964737,6.673543
L1655,1,0,0.5,1,5.890167,6.422608
L1656,1,0,0.5,0,-0.201325,4.515722
L1657,1,0,0.5,1,6.637532,6.173874
L1659,1,0,0.5,1,6.724494,8.667192
L1660,1,0,0.5,0,4.510757,5.352741
L1661,1,0,0.5,0,4.471704,3.691142
L1662,1,0,0.5,0,6.205760,4.495804
L1663,1,0,0.5,0,3.380261,3.331433
L1664,1,0,0.5,0,0.907367,5.253700
L1665,1,0,0.5,0,4.924356,4.233246
L1667,1,0,0.5,1,3.866930,7.386500
L1668,1,0,0.5,1,4.772870,7.099045
L1669,1,0,0.5,1,5.641991,7.913354
L1671,1,0,0.5,0,-0.936716,5.967599
L1672,1,0,0.5,1,4.195533,6.314333
L1674,1,0,0.5,0,3.143511,5.933279
L1675,1,0,0.5,0,3.631889,4.840110
L1677,1,0,0.5,0,-0.983200,4.719793
L1678,1,0,0.5,1,8.781210,7.728537
L1679,1,0,0.5,0,1.670725,4.344317
L1680,1,0,0.5,0,2.620343,3.073193
L1683,1,0,0.5,1,8.586289,5.494798
L1684,1,0,0.5,1,4.356771,7.876053
L1685,1,0,0.5,0,-0.137612,5.065951
L1688,1,0,0.5,0,0.981480,4.403122
L1689,1,0,0.5,0,6.731122,4.227435
L1690,1,0,0.5,0,3.440120,4.624693
L1691,1,0,0.5,0,4.576306,6.970499
L1692,1,0,0.5,0,1.432865,5.862860
L1693,1,0,0.5,0,3.375717,3.234323
L1694,1,0,0.5,1,5.859166,6.780762
L1695,1,0,0.5,0,0.344924,4.984292
L1696,1,0,0.5,0,2.525086,5.828960
L1697,1,0,0.5,1,9.923152,7.217964
L1701,1,0,0.5,0,-0.104240,7.155965
L1703,1,0,0.5,0,0.721872,4.521168
L1705,1,0,0.5,0,2.382462,5.212465
L1707,1,0,0.5,0,-1.613971,4.233730
L1709,1,0,0.5,0,3.238783,5.963193
L1712,1,0,0.5,0,3.083668,3.970248
L1714,1,0,0.5,0,3.499850,4.301836
L1715,1,0,0.5,1,7.237581,8.727592
L1716,1,0,0.5,1,8.107453,6.900231
L1717,1,0,0.5,0,1.692108,5.013626
L1718,1,0,0.5,0,2.366286,4.050497
L1724,1,0,0.5,1,4.194972,8.164723
L1727,1,0,0.5,0,3.499963,4.170921
L1728,1,0,0.5,0,-2.365878,5.902577
L1730,1,0,0.5,0,4.374991,4.842290
L1732,1,0,0.5,0,1.810927,3.452193
L1734,1,0,0.5,0,3.031310,4.100049
L1735,1,0,0.5,0,1.686395,3.393127
L1737,1,0,0.5,1,3.165199,6.738116
L1738,1,0,0.5,0,-0.311824,4.842604
L1739,1,0,0.5,1,5.365884,7.635164
L1740,1,0,0.5,0,1.461582,4.922735
L1741,1,0,0.5,1,1.090490,4.291617
L1742,1,0,0.5,0,2.987353,5.382257
L1743,1,0,0.5,1,7.411987,7.016954
L1744,1,0,0.5,1,4.831156,7.018740
L1745,1,0,0.5,0,1.154364,5.329059
L1746,1,0,0.5,1,3.435403,7.069619
L1747,1,0,0.5,1,4.054181,6.010330
L1748,1,0,0.5,0,3.856135,5.483919
L1749,1,0,0.5,0,3.938116,5.315310
L1751,1,0,0.5,1,6.667210,8.777055
L1752,1,0,0.5,1,8.867229,6.082614
L1753,1,0,0.5,1,6.938648,6.479782
L1754,1,0,0.5,1,5.549415,8.782964
L1755,1,0,0.5,1,6.356031,5.014067
L1756,1,0,0.5,0,0.854923,5.973212
L1758,1,0,0.5,1,9.152739,5.783290
L1760,1,0,0.5,0,-2.842111,4.598121
L1761,1,0,0.5,0,1.646469,3.958302
L1762,1,0,0.5,0,5.188515,4.074958
L1764,1,0,0.5,1,5.409335,5.754932
L1766,1,0,0.5,1,6.499699,7.938820
L1767,1,0,0.5,1,5.728567,6.803958
L1769,1,0,0.5,1,4.120020,4.690288
L1770,1,0,0.5,0,1.479070,4.651230
L1772,1,0,0.5,0,3.833918,4.961141
L1773,1,0,0.5,0,1.860392,3.686973
L1774,1,0,0.5,1,7.576141,5.525655
L1775,1,0,0.5,0,2.069799,5.262771
L1776,1,0,0.5,1,8.333325,6.402788
L1777,1,0,0.5,1,5.309688,7.183683
L1778,1,0,0.5,1,6.238406,6.088805
L1779,1,0,0.5,0,-1.196012,4.098256
L1780,1,0,0.5,1,7.258068,7.026987
L1781,1,0,0.5,0,2.656120,6.733745
L1784,1,0,0.5,1,4.078799,6.797058
L1785,1,0,0.5,1,4.320944,8.202447
L1786,1,0,0.5,1,7.177018,5.607181
L1787,1,0,0.5,0,-0.447487,3.365300
L1789,1,0,0.5,1,5.383577,7.783261
L1790,1,0,0.5,1,5.369569,7.098041
L1791,1,0,0.5,0,1.172146,6.599737
L1792,1,0,0.5,0,2.600637,5.984921
L1793,1,0,0.5,1,8.394559,7.621552
L1794,1,0,0.5,1,4.196451,6.145761
L1795,1,0,0.5,0,3.581666,2.588479
L1800,1,0,0.5,1,6.032084,5.245402
L1801,1,1,-0.5,0,2.171693,3.793091
L1802,1,1,-0.5,0,3.544485,2.173810
L1804,1,1,-0.5,1,3.093393,5.615847
L1805,1,1,-0.5,0,-0.851415,3.628350
L1806,1,1,-0.5,1,7.518712,5.855151
L1807,1,1,-0.5,1,5.654682,5.599833
L1808,1,1,-0.5,0,0.595972,3.707060
L1809,1,1,-0.5,1,5.721082,4.078074
L1811,1,1,-0.5,1,5.285370,5.017163
L1813,1,1,-0.5,1,5.026355,4.747404
L1814,1,1,-0.5,0,1.152863,2.967359
L1815,1,1,-0.5,1,7.276798,6.268595
L1816,1,1,-0.5,1,4.008430,5.786028
L1817,1,1,-0.5,0,1.565097,2.307511
L1818,1,1,-0.5,1,5.259982,4.320978
L1819,1,1,-0.5,1,4.210729,6.255888
L1821,1,1,-0.5,1,2.859453,7.295634
L1822,1,1,-0.5,1,9.271512,6.848185
L1823,1,1,-0.5,0,0.047182,5.656964
L1824,1,1,-0.5,1,7.053887,4.117765
L1826,1,1,-0.5,1,5.564845,6.836773
L1827,1,1,-0.5,1,6.605418,6.932282
L1828,1,1,-0.5,1,4.809411,6.827042
L1829,1,1,-0.5,1,3.287686,3.627430
L1830,1,1,-0.5,1,4.296803,5.944414
L1831,1,1,-0.5,0,0.683832,3.491404
L1832,1,1,-0.5,1,1.607027,4.379387
L1835,1,1,-0.5,0,-1.383384,2.530692
L1836,1,1,-0.5,1,5.556204,4.974544
L1837,1,1,-0.5,0,1.094486,4.728971
L1838,1,1,-0.5,1,5.917156,5.474162
L1839,1,1,-0.5,1,4.319143,5.170205
L1840,1,1,-0.5,1,6.649507,5.114703
L1841,1,1,-0.5,1,6.094983,3.916732
L1842,1,1,-0.5,0,0.303995,4.463083
L1843,1,1,-0.5,1,6.985434,5.553118
L1847,1,1,-0.5,1,6.656403,5.301077
L1848,1,1,-0.5,0,1.221941,3.200201
L1849,1,1,-0.5,1,4.871167,5.589551
L1850,1,1,-0.5,0,0.931282,3.881424
L1851,1,1,-0.5,1,1.903619,4.728292
L1852,1,1,-0.5,1,3.572808,6.471310
L1853,1,1,-0.5,0,2.380925,4.932989
L1854,1,1,-0.5,1,3.168604,4.994318
L1855,1,1,-0.5,0,3.533265,2.860968
L1856,1,1,-0.5,0,3.751928,5.259947
L1857,1,1,-0.5,1,6.878347,7.398771
L1859,1,1,-0.5,1,7.225998,5.508850
L1862,1,1,-0.5,0,3.539562,4.133791
L1863,1,1,-0.5,1,5.397092,4.899962
L1864,1,1,-0.5,0,-0.877611,4.029390
L1868,1,1,-0.5,0,0.069065,1.767734
L1869,1,1,-0.5,1,3.911776,5.927145
L1870,1,1,-0.5,0,-1.182812,3.902695
L1871,1,1,-0.5,1,6.304703,4.194436
L1872,1,1,-0.5,0,2.924945,3.737718
L1874,1,1,-0.5,1,6.430641,4.180536
L1875,1,1,-0.5,0,2.958620,2.996945
L1876,1,1,-0.5,0,-2.308660,3.249767
L1878,1,1,-0.5,1,3.760608,5.895966
L1879,1,1,-0.5,1,5.614647,5.880111
L1880,1,1,-0.5,1,4.934643,4.998500
L1881,1,1,-0.5,1,6.868022,4.556407
L1882,1,1,-0.5,0,-2.250230,3.122183
L1885,1,1,-0.5,1,5.786662,4.783140
L1886,1,1,-0.5,1,-0.148777,4.978046
L1888,1,1,-0.5,1,8.295380,6.041000
L1890,1,1,-0.5,1,4.076723,5.925141
L1891,1,1,-0.5,0,3.998862,2.280818
L1892,1,1,-0.5,0,0.733706,3.522013
L1893,1,1,-0.5,0,0.008044,2.645639
L1894,1,1,-0.5,0,-2.694621,2.579593
L1896,1,1,-0.5,1,3.118411,5.515829
L1897,1,1,-0.5,0,1.328128,4.258102
L1898,1,1,-0.5,0,-1.134677,2.641869
L1900,1,1,-0.5,1,8.208064,5.664561
L1901,1,1,-0.5,0,0.211039,3.261549
L1902,1,1,-0.5,1,3.779492,4.289492
L1903,1,1,-0.5,0,2.022154,5.842058
L1906,1,1,-0.5,0,3.382473,5.708846
L1907,1,1,-0.5,1,6.086718,6.189140
L1909,1,1,-0.5,0,0.899548,2.956316
L1911,1,1,-0.5,1,6.341627,5.060117
L1912,1,1,-0.5,0,6.937669,4.093472
L1913,1,1,-0.5,1,5.608669,4.912872
L1914,1,1,-0.5,1,7.040682,5.544021
L1915,1,1,-0.5,1,8.419092,5.257511
L1916,1,1,-0.5,0,2.404072,4.873966
L1917,1,1,-0.5,1,2.535249,6.364439
L1918,1,1,-0.5,0,-1.391255,2.766837
L1919,1,1,-0.5,0,-4.214754,4.104102
L1920,1,1,-0.5,1,2.354889,5.532524
L1921,1,1,-0.5,0,-0.834423,1.900003
L1923,1,1,-0.5,1,7.543958,4.646049
L1924,1,1,-0.5,0,0.475935,3.845918
L1925,1,1,-0.5,0,1.172084,3.644081
L1926,1,1,-0.5,1,3.157683,5.019275
L1927,1,1,-0.5,0,-0.084831,3.429581
L1929,1,1,-0.5,1,2.684646,7.132576
L1930,1,1,-0.5,0,2.903758,4.778143
L1931,1,1,-0.5,0,0.927724,2.382334
L1932,1,1,-0.5,0,1.395131,2.830748
L1933,1,1,-0.5,1,6.731533,5.590143
L1935,1,1,-0.5,1,7.958264,5.014180
L1936,1,1,-0.5,0,1.513942,3.289370
L1937,1,1,-0.5,1,4.480086,4.611524
L1938,1,1,-0.5,0,-1.020737,4.189201
L1940,1,1,-0.5,1,1.922789,5.278053
L1941,1,1,-0.5,0,4.325101,3.137311
L1942,1,1,-0.5,0,3.154223,5.742804
L1943,1,1,-0.5,1,6.716021,5.241211
L1944,1,1,-0.5,0,1.020018,2.145859
L1945,1,1,-0.5,0,4.633454,3.749750
L1947,1,1,-0.5,1,2.977866,3.570476
L1948,1,1,-0.5,0,0.482346,4.338994
L1951,1,1,-0.5,0,0.384617,2.144481
L1952,1,1,-0.5,1,1.255352,4.192294
L1953,1,1,-0.5,0,2.761946,3.356858
L1954,1,1,-0.5,1,5.602107,6.835148
L1955,1,1,-0.5,0,1.926938,2.569077
L1956,1,1,-0.5,1,5.817530,6.236259
L1958,1,1,-0.5,1,3.304719,5.510784
L1959,1,1,-0.5,0,0.076516,2.774827
L1960,1,1,-0.5,0,0.442549,2.281652
L1962,1,1,-0.5,0,-0.073366,2.710746
L1964,1,1,-0.5,1,5.146958,6.068299
L1965,1,1,-0.5,0,-0.237110,4.542905
L1966,1,1,-0.5,0,2.628903,5.577133
L1967,1,1,-0.5,1,5.764971,6.500488
L1968,1,1,-0.5,1,5.151754,5.384614
L1969,1,1,-0.5,0,1.634327,3.772939
L1970,1,1,-0.5,0,1.501364,2.516170
L1971,1,1,-0.5,0,-0.669696,2.495649
L1972,1,1,-0.5,0,-0.056244,3.766254
L1973,1,1,-0.5,0,-0.540838,2.279235
L1975,1,1,-0.5,1,9.060500,5.407842
L1976,1,1,-0.5,0,2.445219,4.504750
L1982,1,1,-0.5,1,4.375039,7.568646
L1984,1,1,-0.5,0,0.461081,3.897800
L1985,1,1,-0.5,0,-0.172839,4.616491
L1986,1,1,-0.5,0,-0.596409,3.676602
L1987,1,1,-0.5,1,6.238982,3.999860
L1989,1,1,-0.5,0,1.675509,2.438457
L1990,1,1,-0.5,1,6.239695,7.489816
L1991,1,1,-0.5,0,0.855758,3.097265
L1993,1,1,-0.5,1,7.479255,5.317840
L1994,1,1,-0.5,1,3.214972,4.449620
L1995,1,1,-0.5,1,3.201773,7.354930
L1996,1,1,-0.5,0,-0.896714,3.318848
L1997,1,1,-0.5,0,0.348866,4.711166
L1998,1,1,-0.5,0,1.907236,4.505049
L2001,1,1,-0.5,0,1.269910,2.489763
L2003,1,1,-0.5,1,7.666656,6.566570
L2005,1,1,-0.5,0,1.626633,2.899382
L2007,1,1,-0.5,1,0.315583,5.061540
L2009,1,1,-0.5,1,2.204095,6.511421
L2010,1,1,-0.5,0,1.327331,3.377777
L2011,1,1,-0.5,0,0.541676,3.617289
L2012,1,1,-0.5,1,2.759377,5.857772
L2013,1,1,-0.5,0,-0.569784,3.170728
L2014,1,1,-0.5,0,3.756131,2.987229
L2015,1,1,-0.5,0,1.323031,3.643927
L2017,1,1,-0.5,0,-1.512707,3.412552
L2020,1,1,-0.5,0,0.959559,5.131399
L2021,1,1,-0.5,1,2.076995,4.179502
L2022,1,1,-0.5,1,4.336459,4.816334
L2025,1,1,-0.5,0,4.461676,2.016824
L2026,1,1,-0.5,1,8.093592,5.145353
L2027,1,1,-0.5,1,0.083861,6.474908
L2028,1,1,-0.5,0,1.173340,4.278992
L2029,1,1,-0.5,1,4.741315,5.490644
L2030,1,1,-0.5,1,7.971134,4.778259
L2031,1,1,-0.5,1,3.807557,6.425213
L2032,1,1,-0.5,0,-1.430294,3.335697
L2033,1,1,-0.5,1,2.849022,4.030464
L2034,1,1,-0.5,0,-6.432990,6.314223
L2037,1,1,-0.5,1,6.856072,4.172719
L2038,1,1,-0.5,0,-2.195730,4.205084
L2039,1,1,-0.5,1,9.937262,5.646241
L2040,1,1,-0.5,1,6.646685,3.998599
L2041,1,1,-0.5,1,4.748460,5.332415
L2042,1,1,-0.5,0,-1.539803,2.861767
L2043,1,1,-0.5,1,6.542385,4.495573
L2044,1,1,-0.5,1,8.468950,4.572979
L2045,1,1,-0.5,0,-0.713219,4.602286
L2047,1,1,-0.5,1,1.877874,5.914504
L2048,1,1,-0.5,1,1.889073,5.780588
L2051,1,1,-0.5,1,6.238006,5.561833
L2053,1,1,-0.5,1,1.786857,6.414317
L2054,1,1,-0.5,1,7.589315,5.807213
L2055,1,1,-0.5,1,4.478321,3.850283
L2056,1,1,-0.5,0,2.015430,2.762840
L2057,1,1,-0.5,1,5.393515,6.279461
L2058,1,1,-0.5,0,-1.506315,3.817156
L2059,1,1,-0.5,1,5.230791,4.729138
L2061,1,1,-0.5,0,1.274962,3.485994
L2062,1,1,-0.5,1,5.399310,4.598194
L2063,1,1,-0.5,0,3.194535,1.666562
L2064,1,1,-0.5,0,0.258791,4.164908
L2066,1,1,-0.5,1,2.988243,5.744762
L2068,1,1,-0.5,0,0.417988,3.412179
L2069,1,1,-0.5,0,3.267542,4.834617
L2070,1,1,-0.5,0,0.645598,3.534346
L2072,1,1,-0.5,1,3.840112,4.211916
L2073,1,1,-0.5,1,8.497735,5.599134
L2076,1,1,-0.5,0,-0.153810,3.750289
L2077,1,1,-0.5,0,-0.592417,4.113313
L2078,1,1,-0.5,0,-0.425978,2.641924
L2079,1,1,-0.5,1,5.120761,5.838549
L2081,1,1,-0.5,0,1.934548,4.844285
L2082,1,1,-0.5,0,0.202077,3.416892
L2085,1,1,-0.5,0,3.358826,5.470994
L2086,1,1,-0.5,0,-2.485560,3.375551
L2088,1,1,-0.5,1,6.367445,6.310823
L2089,1,1,-0.5,1,5.303161,4.055505
L2090,1,1,-0.5,0,1.599780,3.928537
L2092,1,1,-0.5,0,1.366219,4.077229
L2093,1,1,-0.5,1,6.202794,5.769867
L2094,1,1,-0.5,0,0.811657,1.668678
L2095,1,1,-0.5,1,7.610461,5.737248
L2096,1,1,-0.5,1,7.322685,4.284042
L2097,1,1,-0.5,1,6.253718,3.510317
L2098,1,1,-0.5,0,2.388672,3.185113
L2099,1,1,-0.5,0,-1.875993,4.890496
L2100,1,1,-0.5,1,1.551835,5.225652
L2101,1,1,0.5,0,1.800321,6.296789
L2102,1,1,0.5,0,1.103624,5.469317
L2106,1,1,0.5,1,9.563162,7.898895
L2107,1,1,0.5,0,0.427202,5.426536
L2108,1,1,0.5,1,8.299119,5.487333
L2109,1,1,0.5,0,1.723306,4.282439
L2110,1,1,0.5,1,4.849949,7.527637
L2112,1,1,0.5,1,9.651988,7.132225
L2113,1,1,0.5,1,9.789688,7.955240
L2114,1,1,0.5,0,0.906561,4.849992
L2116,1,1,0.5,0,2.322046,6.098929
L2117,1,1,0.5,0,1.126218,5.212566
L2118,1,1,0.5,1,7.995393,6.702297
L2119,1,1,0.5,1,8.156251,6.755739
L2120,1,1,0.5,1,2.745958,4.434702
L2121,1,1,0.5,0,1.117525,6.471521
L2122,1,1,0.5,1,8.511716,6.048281
L2125,1,1,0.5,0,3.053388,4.595613
L2126,1,1,0.5,1,6.294087,7.722938
L2127,1,1,0.5,0,2.139889,5.033587
L2128,1,1,0.5,1,9.137528,6.440312
L2129,1,1,0.5,0,1.042553,3.852057
L2130,1,1,0.5,1,5.704396,6.414395
L2131,1,1,0.5,1,5.566851,4.798526
L2132,1,1,0.5,1,7.579445,7.603396
L2133,1,1,0.5,1,8.226371,5.729540
L2136,1,1,0.5,1,7.164461,5.721482
L2137,1,1,0.5,0,0.840339,6.202937
L2139,1,1,0.5,0,4.461414,3.370636
L2140,1,1,0.5,1,8.362578,6.300140
L2141,1,1,0.5,1,5.929837,6.012446
L2142,1,1,0.5,0,1.863813,3.809188
L2143,1,1,0.5,0,-3.091340,3.971219
L2144,1,1,0.5,1,4.536208,5.792385
L2145,1,1,0.5,1,6.498029,5.676185
L2146,1,1,0.5,0,1.915126,4.505453
L2147,1,1,0.5,1,6.318659,5.632312
L2149,1,1,0.5,1,5.603807,7.487808
L2150,1,1,0.5,1,7.954164,7.829830
L2151,1,1,0.5,1,6.308536,7.540437
L2153,1,1,0.5,0,3.993491,5.544727
L2154,1,1,0.5,0,5.495589,4.589091
L2155,1,1,0.5,0,-0.209779,4.612899
L2156,1,1,0.5,1,8.776879,4.730989
L2158,1,1,0.5,1,4.136296,6.002404
L2160,1,1,0.5,1,7.640099,7.142269
L2162,1,1,0.5,0,4.185268,4.357585
L2163,1,1,0.5,1,7.350424,5.446912
L2164,1,1,0.5,0,-0.413475,3.315958
L2166,1,1,0.5,0,-0.199729,3.677744
L2167,1,1,0.5,0,5.692793,5.165728
L2168,1,1,0.5,0,2.333800,4.945057
L2169,1,1,0.5,0,3.503033,4.277483
L2171,1,1,0.5,0,-1.127232,4.665639
L2172,1,1,0.5,0,1.600797,1.409077
L2173,1,1,0.5,1,5.971225,6.170892
L2176,1,1,0.5,0,0.927762,5.389766
L2177,1,1,0.5,1,4.270697,7.058996
L2178,1,1,0.5,0,-1.876226,4.066682
L2179,1,1,0.5,1,8.711304,7.424618
L2180,1,1,0.5,1,6.044087,6.069247
L2182,1,1,0.5,1,5.619305,7.410887
L2183,1,1,0.5,1,9.950978,8.525071
L2184,1,1,0.5,1,9.690658,6.314758
L2185,1,1,0.5,1,12.843493,7.742959
L2187,1,1,0.5,1,5.922142,7.099416
L2188,1,1,0.5,1,7.021194,6.426401
L2190,1,1,0.5,1,9.082277,6.071784
L2191,1,1,0.5,1,5.282157,7.408072
L2194,1,1,0.5,1,7.978176,6.670250
L2195,1,1,0.5,0,0.502420,3.714702
L2197,1,1,0.5,1,5.849376,5.252433
L2198,1,1,0.5,0,-0.220824,3.259910
L2199,1,1,0.5,1,7.854839,5.739090
L2201,1,1,0.5,1,4.310163,4.114713
L2202,1,1,0.5,1,7.545241,7.653628
L2204,1,1,0.5,1,8.015906,6.379539
L2205,1,1,0.5,0,0.301364,2.983528
L2206,1,1,0.5,0,3.968044,2.855225
L2207,1,1,0.5,1,5.461704,5.958049
L2208,1,1,0.5,0,2.650028,5.380360
L2209,1,1,0.5,0,-0.460053,3.787037
L2211,1,1,0.5,0,1.351777,5.320168
L2213,1,1,0.5,1,5.598376,6.331110
L2214,1,1,0.5,1,8.958112,7.268760
L2215,1,1,0.5,1,6.181267,7.587222
L2216,1,1,0.5,0,0.046647,4.217904
L2217,1,1,0.5,0,1.221902,5.582799
L2220,1,1,0.5,1,7.810952,4.482736
L2222,1,1,0.5,0,1.725015,4.740232
L2223,1,1,0.5,1,9.092605,6.827908
L2224,1,1,0.5,1,7.624664,6.029100
L2225,1,1,0.5,1,4.925083,6.536675
L2226,1,1,0.5,1,6.876638,4.290957
L2227,1,1,0.5,1,5.208917,7.463975
L2229,1,1,0.5,0,3.812265,3.891973
L2230,1,1,0.5,1,7.367807,7.375652
L2231,1,1,0.5,0,1.892497,3.886940
L2233,1,1,0.5,1,10.400754,6.549998
L2234,1,1,0.5,1,7.273911,6.416488
L2235,1,1,0.5,1,7.224402,5.317800
L2236,1,1,0.5,1,0.906370,5.426180
L2237,1,1,0.5,0,2.502996,3.712138
L2238,1,1,0.5,0,4.552706,5.671386
L2239,1,1,0.5,1,4.923189,7.302889
L2240,1,1,0.5,0,-1.084498,4.977698
L2241,1,1,0.5,0,-1.423885,3.418677
L2242,1,1,0.5,1,6.806697,7.146114
L2244,1,1,0.5,0,4.487012,4.543726
L2246,1,1,0.5,1,8.899877,7.432582
L2247,1,1,0.5,0,-0.681937,4.830566
